lat,long,compon_n,compon_e,erro_n,erro_e
-20,-66,0.0159,0.0044,0.0017,0.0024
-20,-65,0.0144,0.0044,0.0021,0.003
-20,-64,0.0135,0.0027,0.0023,0.0033
-20,-63,0.0134,0.0039,0.0021,0.0042
-20,-62,0.0131,0.0021,0.0021,0.0049
-20,-61,0.0117,-0.0019,0.0005,0.0018
-20,-60,0.0118,-0.0019,0.0005,0.0018
-20,-59,0.0124,-0.0011,0.0013,0.0002
-20,-58,0.0124,-0.0015,0.0013,0.0005
-20,-57,0.012,-0.0016,0.0014,0.0004
-20,-56,0.0122,-0.0014,0.0016,0.0002
-20,-55,0.0122,-0.0015,0.0016,0.0002
-20,-54,0.0129,-0.0016,0.0011,0.0002
-20,-53,0.0131,-0.0015,0.0011,0.0002
-20,-52,0.0123,-0.0018,0.0004,0.0003
-20,-51,0.0126,-0.002,0.0005,0.0003
-20,-50,0.0128,-0.0023,0.0002,0.0002
-20,-49,0.0126,-0.0026,0.0004,0.0003
-20,-48,0.0126,-0.0027,0.0004,0.0003
-20,-47,0.0127,-0.0027,0.0005,0.0003
-20,-46,0.0133,-0.0035,0.0002,0.0008
-20,-45,0.0133,-0.0036,0.0002,0.0008
-20,-44,0.0129,-0.0034,0.0007,0.0009
-20,-43,0.0127,-0.0034,0.0006,0.001
-20,-42,0.0129,-0.003,0.0008,0.0003
-20,-41,0.0133,-0.0033,0.0002,0.0001
-20,-40,0.0133,-0.0034,0.0002,0.0001
-21,-71,0.0142,0.0201,0.0015,0.0129
-21,-70,0.015,0.0213,0.0017,0.0119
-21,-69,0.0159,0.0114,0.0029,0.0117
-21,-68,0.0179,0.0105,0.001,0.006
-21,-67,0.0181,0.0076,0.001,0.0049
-21,-66,0.0164,0.0086,0.0021,0.0032
-21,-65,0.014,0.0058,0.0022,0.0036
-21,-64,0.0137,0.0057,0.0022,0.0036
-21,-63,0.0121,0.0032,0.0008,0.005
-21,-62,0.0117,-0.0017,0.0005,0.0018
-21,-61,0.0117,-0.0018,0.0005,0.0018
-21,-60,0.0118,-0.0019,0.0005,0.0018
-21,-59,0.0125,-0.0022,0.0012,0.0013
-21,-58,0.0125,-0.0022,0.0012,0.0013
-21,-57,0.0121,-0.0013,0.0016,0.0002
-21,-56,0.0122,-0.0014,0.0016,0.0002
-21,-55,0.0122,-0.0015,0.0016,0.0002
-21,-54,0.0122,-0.0015,0.0016,0.0002
-21,-53,0.0124,-0.0015,0.0014,0.0002
-21,-52,0.0122,-0.002,0.0008,0.0004
-21,-51,0.0127,-0.0022,0.0004,0.0004
-21,-50,0.0126,-0.0023,0.0004,0.0003
-21,-49,0.0127,-0.0025,0.0003,0.0001
-21,-48,0.0127,-0.0025,0.0003,0
-21,-47,0.013,-0.0027,0.0005,0.0002
-21,-46,0.0135,-0.0028,0.0001,0.0003
-21,-45,0.0132,-0.0036,0.0002,0.0007
-21,-44,0.0128,-0.0034,0.0007,0.0009
-21,-43,0.0126,-0.0034,0.0006,0.001
-21,-42,0.0128,-0.003,0.0007,0.0003
-21,-41,0.0128,-0.0031,0.0007,0.0003
-21,-40,0.0129,-0.0033,0.0007,0.0003
-22,-71,0.0169,0.0314,0.0028,0.0022
-22,-70,0.0151,0.0245,0.0023,0.0109
-22,-69,0.017,0.0204,0.0016,0.0075
-22,-68,0.0179,0.0126,0.0011,0.0067
-22,-67,0.0173,0.0129,0.0019,0.0038
-22,-66,0.0163,0.0109,0.0023,0.0027
-22,-65,0.0142,0.0068,0.0025,0.0052
-22,-64,0.013,0.0045,0.0018,0.0041
-22,-63,0.0123,0.0021,0.0007,0.006
-22,-62,0.0124,0.002,0.0007,0.006
-22,-61,0.0124,0.0019,0.0007,0.006
-22,-60,0.0118,-0.0019,0.0004,0.0018
-22,-59,0.0125,-0.0017,0.001,0.0016
-22,-58,0.0125,-0.0022,0.0012,0.0013
-22,-57,0.0121,-0.0012,0.0016,0.0002
-22,-56,0.0122,-0.0013,0.0016,0.0002
-22,-55,0.0122,-0.0014,0.0016,0.0002
-22,-54,0.0122,-0.0015,0.0016,0.0002
-22,-53,0.0124,-0.0018,0.0015,0.0003
-22,-52,0.0125,-0.0019,0.0011,0.0003
-22,-51,0.0129,-0.002,0.0008,0.0005
-22,-50,0.0125,-0.002,0.0004,0.0005
-22,-49,0.0126,-0.0022,0.0003,0.0005
-22,-48,0.0127,-0.0023,0.0004,0.0004
-22,-47,0.0131,-0.0027,0.0007,0.0005
-22,-46,0.0134,-0.0029,0.0007,0.0003
-22,-45,0.0136,-0.0029,0.0007,0.0003
-22,-44,0.0129,-0.0027,0.0007,0.0004
-22,-43,0.0128,-0.0027,0.0008,0.0003
-22,-42,0.0128,-0.0028,0.0008,0.0003
-22,-41,0.0128,-0.0031,0.0007,0.0003
-23,-71,0.0174,0.0319,0.0028,0.0022
-23,-70,0.0172,0.029,0.0025,0.0052
-23,-69,0.0172,0.0252,0.0023,0.0076
-23,-68,0.0172,0.0166,0.001,0.0021
-23,-67,0.0166,0.0147,0.0021,0.0028
-23,-66,0.0149,0.0124,0.002,0.0021
-23,-65,0.0127,0.0049,0.0005,0.0042
-23,-64,0.0128,0.0048,0.0005,0.0042
-23,-63,0.0123,0.0022,0.0007,0.006
-23,-62,0.0124,0.0021,0.0007,0.006
-23,-61,0.0124,0.0007,0.0007,0.0051
-23,-60,0.0122,-0.0018,0.0004,0.0017
-23,-59,0.0121,-0.0017,0.0005,0.0016
-23,-58,0.0125,-0.0022,0.0012,0.0013
-23,-57,0.013,-0.0012,0.0021,0.0002
-23,-56,0.0122,-0.0012,0.0016,0.0002
-23,-55,0.013,-0.0014,0.0021,0.0002
-23,-54,0.0122,-0.0016,0.0017,0.0001
-23,-53,0.0127,-0.0019,0.0016,0.0001
-23,-52,0.0125,-0.0019,0.0013,0.0004
-23,-51,0.0129,-0.0019,0.0009,0.0006
-23,-50,0.0124,-0.0015,0.0002,0.0004
-23,-49,0.0126,-0.002,0.0003,0.0006
-23,-48,0.0127,-0.0021,0.0007,0.0006
-23,-47,0.0131,-0.0026,0.0007,0.0005
-23,-46,0.0135,-0.0029,0.0007,0.0003
-23,-45,0.0136,-0.0029,0.0008,0.0004
-23,-44,0.0134,-0.0029,0.0009,0.0004
-23,-43,0.013,-0.0028,0.0006,0.0003
-23,-42,0.0131,-0.0029,0.0006,0.0003
-24,-71,0.0181,0.0324,0.0023,0.0021
-24,-70,0.0177,0.0275,0.0019,0.0064
-24,-69,0.0177,0.0242,0.002,0.0072
-24,-68,0.0167,0.0185,0.0003,0.0014
-24,-67,0.015,0.0113,0.0021,0.0044
-24,-66,0.0141,0.0104,0.0016,0.0049
-24,-65,0.0127,0.005,0.0005,0.0042
-24,-64,0.0128,0.0049,0.0005,0.0042
-24,-63,0.0124,0,0.0008,0.0032
-24,-62,0.0125,-0.0009,0.0008,0.0031
-24,-61,0.0124,-0.0005,0.0007,0.0028
-24,-60,0.0122,-0.0017,0.0004,0.0017
-24,-59,0.012,-0.0021,0.0005,0.0015
-24,-58,0.012,-0.0022,0.0005,0.0015
-24,-57,0.0127,-0.0014,0.0019,0.0001
-24,-56,0.0127,-0.0014,0.0023,0.0001
-24,-55,0.0127,-0.0015,0.0023,0.0001
-24,-54,0.0136,-0.0016,0.0023,0.0001
-24,-53,0.0137,-0.0017,0.0023,0.0001
-24,-52,0.0136,-0.0019,0.002,0.0001
-24,-51,0.0134,-0.0017,0.001,0.0005
-24,-50,0.0132,-0.0017,0.001,0.0006
-24,-49,0.0128,-0.0018,0.0007,0.0006
-24,-48,0.0131,-0.0024,0.0007,0.0006
-24,-47,0.0134,-0.0027,0.0008,0.0005
-24,-46,0.0136,-0.0029,0.0008,0.0004
-25,-71,0.0182,0.0289,0.0022,0.0065
-25,-70,0.0184,0.0288,0.0022,0.0065
-25,-69,0.0175,0.0218,0.002,0.0068
-25,-68,0.016,0.0161,0.0016,0.0061
-25,-67,0.0155,0.0133,0.0017,0.0065
-25,-66,0.0129,0.0078,0.0024,0.0065
-25,-65,0.0127,0.0063,0.0005,0.0029
-25,-64,0.0123,0.0016,0.0008,0.0034
-25,-63,0.0124,0.001,0.0008,0.0034
-25,-62,0.0116,-0.0002,0.0017,0.0034
-25,-61,0.0118,-0.0004,0.0016,0.0031
-25,-60,0.0123,-0.0016,0.0005,0.0014
-25,-59,0.0126,-0.0023,0.0007,0.0014
-25,-58,0.0126,-0.0022,0.0007,0.0014
-25,-57,0.0121,-0.0013,0.0015,0.0001
-25,-56,0.0132,-0.0015,0.0023,0.0001
-25,-55,0.0132,-0.0016,0.0023,0.0001
-25,-54,0.013,-0.0017,0.0023,0.0001
-25,-53,0.0146,-0.0018,0.0011,0.0001
-25,-52,0.0146,-0.0019,0.0011,0.0001
-25,-51,0.014,-0.0021,0.0006,0.0001
-25,-50,0.0134,-0.0023,0.0004,0.0001
-25,-49,0.0134,-0.0024,0.0004,0.0001
-25,-48,0.0133,-0.0025,0.0004,0.0001
-25,-47,0.0135,-0.0028,0.0006,0.0004
-26,-71,0.0187,0.0262,0.0019,0.0067
-26,-70,0.0189,0.0261,0.0019,0.0067
-26,-69,0.0149,0.0144,0.0041,0.01
-26,-68,0.0148,0.0132,0.0035,0.0089
-26,-67,0.0127,0.0075,0.0032,0.0085
-26,-66,0.0115,0.0029,0.0014,0.0017
-26,-65,0.0123,0.0037,0.0006,0.0004
-26,-64,0.0112,0.0011,0.0021,0.0037
-26,-63,0.0107,-0.0015,0.0017,0.0033
-26,-62,0.0112,-0.0014,0.0016,0.0029
-26,-61,0.011,-0.0027,0.0016,0.0014
-26,-60,0.0123,-0.0021,0.0005,0.0014
-26,-59,0.0126,-0.002,0.0007,0.0013
-26,-58,0.013,-0.0011,0.0004,0
-26,-57,0.0121,-0.0012,0.0015,0.0001
-26,-56,0.0133,-0.0013,0.002,0.0001
-26,-55,0.0132,-0.0015,0.0023,0.0001
-26,-54,0.013,-0.0011,0.0023,0.0007
-26,-53,0.0131,-0.0014,0.002,0.0006
-26,-52,0.014,-0.0013,0.0013,0.0006
-26,-51,0.0134,-0.0016,0.0004,0.0006
-26,-50,0.0134,-0.0021,0.0004,0.0001
-26,-49,0.0133,-0.0023,0.0004,0.0001
-26,-48,0.0133,-0.0024,0.0004,0.0001
-27,-71,0.018,0.0225,0.0008,0.0013
-27,-70,0.0182,0.0224,0.0007,0.0012
-27,-69,0.0149,0.0144,0.0041,0.01
-27,-68,0.0149,0.0143,0.0041,0.01
-27,-67,0.0109,0.0025,0.0012,0.0017
-27,-66,0.0101,0.0005,0.0015,0.0029
-27,-65,0.0106,0.0011,0.0014,0.0028
-27,-64,0.0106,0.0006,0.0017,0.0035
-27,-63,0.0108,0.0008,0.0017,0.0035
-27,-62,0.0112,-0.0014,0.0016,0.0029
-27,-61,0.011,-0.0027,0.0017,0.0014
-27,-60,0.0124,-0.0017,0.0005,0.0013
-27,-59,0.0128,-0.0009,0.0003,0
-27,-58,0.013,-0.001,0.0004,0
-27,-57,0.0125,-0.0011,0.0013,0.0001
-27,-56,0.0124,-0.0012,0.0016,0.0001
-27,-55,0.0124,-0.0014,0.0016,0.0001
-27,-54,0.0125,-0.0012,0.0014,0.0006
-27,-53,0.0122,-0.0012,0.0014,0.0006
-27,-52,0.0131,-0.0013,0.0001,0.0006
-27,-51,0.0132,-0.0014,0.0001,0.0006
-27,-50,0.0136,-0.0021,0.0007,0.0002
-27,-49,0.0136,-0.0022,0.0007,0.0002
-27,-48,0.0136,-0.0024,0.0008,0.0002
-28,-72,0.0178,0.0226,0.0008,0.0014
-28,-71,0.018,0.0228,0.0008,0.0013
-28,-70,0.0171,0.0199,0.0036,0.0087
-28,-69,0.016,0.0167,0.0043,0.0102
-28,-68,0.012,0.006,0.0039,0.0096
-28,-67,0.0101,0.001,0.0011,0.0023
-28,-66,0.0101,0.0006,0.0015,0.0029
-28,-65,0.0102,0.0004,0.0015,0.0029
-28,-64,0.0099,-0.0008,0.0015,0.0031
-28,-63,0.0108,0.0008,0.0017,0.0035
-28,-62,0.0111,-0.0005,0.0018,0.0029
-28,-61,0.0113,-0.0018,0.0019,0.0016
-28,-60,0.0122,-0.0017,0.0016,0.0013
-28,-59,0.0129,-0.0009,0.0003,0
-28,-58,0.013,-0.001,0.0004,0
-28,-57,0.0132,-0.0011,0.0004,0
-28,-56,0.0124,-0.0012,0.0016,0.0001
-28,-55,0.0124,-0.0013,0.0016,0.0001
-28,-54,0.0127,-0.0012,0.0013,0.0006
-28,-53,0.0122,-0.0011,0.0014,0.0006
-28,-52,0.0132,-0.0011,0.0002,0.0006
-28,-51,0.0136,-0.0014,0.0007,0.0006
-28,-50,0.0137,-0.002,0.0007,0.0002
-28,-49,0.0135,-0.0021,0.0007,0.0002
-28,-48,0.0136,-0.0023,0.0008,0.0002
-29,-72,0.0185,0.0157,0.0004,0.0139
-29,-71,0.0185,0.0194,0.0003,0.01
-29,-70,0.0179,0.009,0.0017,0.0149
-29,-69,0.0177,0.0137,0.0016,0.0149
-29,-68,0.0124,0.0074,0.0044,0.0109
-29,-67,0.0101,0.0011,0.0011,0.0023
-29,-66,0.0101,0.001,0.0011,0.0023
-29,-65,0.0098,-0.0004,0.0015,0.0032
-29,-64,0.0099,-0.0005,0.0015,0.0032
-29,-63,0.0108,-0.0011,0.0015,0.0027
-29,-62,0.0113,-0.0018,0.0017,0.0015
-29,-61,0.0126,-0.0012,0.0002,0.0007
-29,-60,0.0127,-0.0013,0.0002,0.0007
-29,-59,0.0127,-0.001,0.0002,0.0004
-29,-58,0.0131,-0.0012,0.0005,0.0006
-29,-57,0.0136,-0.0015,0.0004,0.0007
-29,-56,0.0137,-0.0016,0.0004,0.0007
-29,-55,0.0136,-0.0018,0.0004,0.0007
-29,-54,0.0136,-0.0019,0.0004,0.0007
-29,-53,0.0134,-0.0011,0.0002,0.0006
-29,-52,0.0133,-0.0012,0.0002,0.0006
-29,-51,0.0136,-0.0013,0.0007,0.0006
-29,-50,0.0138,-0.0018,0.0007,0.0003
-29,-49,0.0137,-0.0021,0.0007,0.0002
-30,-72,0.0189,0.0161,0.0031,0.0121
-30,-71,0.0175,0.0023,0.0019,0.0109
-30,-70,0.0177,0.0021,0.0019,0.0109
-30,-69,0.0178,0.002,0.0019,0.0109
-30,-68,0.0158,0.0012,0.0041,0.0133
-30,-67,0.0124,-0.002,0.0033,0.0045
-30,-66,0.0108,-0.0013,0.001,0.0013
-30,-65,0.0109,-0.0015,0.001,0.0013
-30,-64,0.011,-0.0016,0.001,0.0013
-30,-63,0.0107,-0.0024,0.0016,0.0016
-30,-62,0.0122,-0.002,0.0004,0.0013
-30,-61,0.0126,-0.0013,0.0002,0.0007
-30,-60,0.0127,-0.0014,0.0002,0.0007
-30,-59,0.0128,-0.0015,0.0002,0.0007
-30,-58,0.0132,-0.0015,0.0006,0.0006
-30,-57,0.0138,-0.0021,0.0005,0.0009
-30,-56,0.0139,-0.0023,0.0005,0.0009
-30,-55,0.014,-0.0025,0.0004,0.0008
-30,-54,0.0137,-0.0021,0.0004,0.0007
-30,-53,0.0132,-0.0018,0.0005,0.0007
-30,-52,0.0132,-0.0019,0.0005,0.0007
-30,-51,0.0133,-0.0018,0.0004,0.0006
-30,-50,0.0138,-0.0017,0.0007,0.0003
-31,-72,0.0191,0.0214,0.0039,0.0046
-31,-71,0.0181,0.0098,0.0032,0.0137
-31,-70,0.0165,-0.0012,0.0021,0.0111
-31,-69,0.0165,-0.0076,0.0021,0.0019
-31,-68,0.0166,-0.0077,0.0021,0.0019
-31,-67,0.0148,-0.0063,0.0028,0.0024
-31,-66,0.0118,-0.0029,0.0004,0.0026
-31,-65,0.0113,-0.0025,0.0011,0.0024
-31,-64,0.0116,-0.0026,0.0011,0.0022
-31,-63,0.0121,-0.0018,0.0004,0.0013
-31,-62,0.0121,-0.0019,0.0004,0.0011
-31,-61,0.0123,-0.0017,0.0004,0.0005
-31,-60,0.0124,-0.0019,0.0004,0.0004
-31,-59,0.0126,-0.002,0.0002,0.0005
-31,-58,0.0127,-0.0014,0.0002,0.0007
-31,-57,0.0134,-0.0022,0.0007,0.0008
-31,-56,0.0139,-0.0023,0.0005,0.0009
-31,-55,0.0137,-0.0022,0.0005,0.0008
-31,-54,0.0133,-0.0023,0.0006,0.0008
-31,-53,0.0132,-0.0023,0.0005,0.0005
-31,-52,0.0132,-0.0018,0.0005,0.0007
-31,-51,0.0133,-0.0019,0.0005,0.0007
-31,-50,0.0136,-0.0022,0.0009,0.0007
-32,-72,0.0193,0.0158,0.0036,0.0058
-32,-71,0.0189,0.0101,0.0031,0.0098
-32,-70,0.0179,0.0038,0.0033,0.0111
-32,-69,0.0151,-0.0037,0.0021,0.0075
-32,-68,0.0157,-0.0057,0.0022,0.0026
-32,-67,0.0139,-0.0061,0.0013,0.0027
-32,-66,0.0118,-0.0028,0.0004,0.0026
-32,-65,0.0119,-0.0029,0.0004,0.0026
-32,-64,0.012,-0.003,0.0004,0.0026
-32,-63,0.0121,-0.0017,0.0004,0.0013
-32,-62,0.0121,-0.0013,0.0004,0.0008
-32,-61,0.0123,-0.0016,0.0004,0.0005
-32,-60,0.0124,-0.0018,0.0004,0.0004
-32,-59,0.0126,-0.0019,0.0004,0.0004
-32,-58,0.0127,-0.0015,0.0002,0.0006
-32,-57,0.0129,-0.0017,0.0006,0.0009
-32,-56,0.0132,-0.0019,0.0007,0.001
-32,-55,0.0133,-0.0018,0.0007,0.0011
-32,-54,0.0133,-0.0024,0.0007,0.0008
-32,-53,0.0132,-0.0024,0.0005,0.0002
-32,-52,0.0132,-0.0023,0.0005,0.0008
-32,-51,0.0133,-0.0023,0.0005,0.0008
-33,-72,0.022,0.0117,0.0055,0.0071
-33,-71,0.0198,0.0079,0.0059,0.0091
-33,-70,0.016,0.0005,0.0035,0.0096
-33,-69,0.0153,-0.0024,0.0016,0.0082
-33,-68,0.0136,-0.007,0.0019,0.003
-33,-67,0.0139,-0.0043,0.0015,0.0014
-33,-66,0.0123,-0.0037,0.0004,0.0016
-33,-65,0.0119,-0.0028,0.0004,0.0026
-33,-64,0.012,-0.003,0.0004,0.0026
-33,-63,0.0118,-0.0015,0.0002,0.0006
-33,-62,0.0121,-0.0017,0.0004,0.0011
-33,-61,0.0123,-0.0015,0.0004,0.0005
-33,-60,0.0125,-0.0017,0.0004,0.0004
-33,-59,0.0126,-0.0018,0.0004,0.0004
-33,-58,0.0127,-0.0018,0.0002,0.0004
-33,-57,0.0127,-0.0013,0.0003,0.0009
-33,-56,0.013,-0.0013,0.0004,0.0008
-33,-55,0.0131,-0.0013,0.0004,0.0007
-33,-54,0.0131,-0.0018,0.0005,0.0007
-33,-53,0.0132,-0.0023,0.0005,0.0002
-33,-52,0.0132,-0.0024,0.0005,0.0003
-34,-72,0.023,0.0063,0.0051,0.0123
-34,-71,0.0196,0.0011,0.0049,0.0144
-34,-70,0.0159,-0.0022,0.0049,0.0128
-34,-69,0.0133,-0.0055,0.002,0.0109
-34,-68,0.0126,-0.0075,0.0015,0.003
-34,-67,0.0122,-0.007,0.0007,0.0029
-34,-66,0.0122,-0.0059,0.0006,0.0029
-34,-65,0.0119,-0.006,0.0005,0.0029
-34,-64,0.0128,-0.0039,0.0008,0.0024
-34,-63,0.0127,-0.0036,0.0009,0.0024
-34,-62,0.0128,-0.0026,0.0009,0.0014
-34,-61,0.0127,-0.0023,0.0008,0.0013
-34,-60,0.0127,-0.0017,0.0006,0.0003
-34,-59,0.0128,-0.0019,0.0006,0.0003
-34,-58,0.013,-0.002,0.0004,0.0003
-34,-57,0.013,-0.0016,0.0005,0.0008
-34,-56,0.0131,-0.0012,0.0005,0.0007
-34,-55,0.0132,-0.0016,0.0004,0.0006
-34,-54,0.0133,-0.0017,0.0004,0.0006
-34,-53,0.0135,-0.002,0,0.0003
-35,-73,0.0214,-0.0051,0.0051,0.0125
-35,-72,0.0216,-0.0047,0.0044,0.0135
-35,-71,0.0204,-0.0051,0.005,0.0122
-35,-70,0.0179,-0.0101,0.0043,0.0111
-35,-69,0.0137,-0.0137,0.0022,0.0063
-35,-68,0.012,-0.0074,0.0018,0.0062
-35,-67,0.0116,-0.009,0.0005,0.002
-35,-66,0.0117,-0.0086,0.0005,0.0021
-35,-65,0.0124,-0.007,0.0008,0.0018
-35,-64,0.0134,-0.0054,0.0005,0.0007
-35,-63,0.0132,-0.0043,0.001,0.0019
-35,-62,0.0135,-0.0039,0.0009,0.0017
-35,-61,0.0133,-0.0027,0.001,0.0013
-35,-60,0.0136,-0.0028,0.0007,0.0012
-35,-59,0.0134,-0.0021,0.0006,0.0006
-35,-58,0.0131,-0.0018,0.0003,0.0003
-35,-57,0.0133,-0.002,0.0003,0.0003
-35,-56,0.0133,-0.0017,0.0005,0.0008
-35,-55,0.0132,-0.0014,0.0005,0.0006
-35,-54,0.0135,-0.0018,0,0.0002
-36,-73,0.02,-0.0036,0.0031,0.0132
-36,-72,0.0187,-0.0073,0.0041,0.014
-36,-71,0.0187,-0.0136,0.0031,0.0109
-36,-70,0.019,-0.0191,0.0033,0.006
-36,-69,0.0147,-0.0147,0.0036,0.0056
-36,-68,0.0135,-0.015,0.0028,0.0065
-36,-67,0.0124,-0.0121,0.0015,0.0033
-36,-66,0.013,-0.0071,0.0013,0.0016
-36,-65,0.0133,-0.0063,0.0012,0.0019
-36,-64,0.014,-0.0056,0.0006,0.001
-36,-63,0.0138,-0.0043,0.0002,0.0014
-36,-62,0.014,-0.0042,0.0002,0.0011
-36,-61,0.0137,-0.0033,0.0007,0.0012
-36,-60,0.0138,-0.0033,0.0007,0.0012
-36,-59,0.0135,-0.0022,0.0007,0.0005
-36,-58,0.0137,-0.0023,0.0007,0.0005
-36,-57,0.0133,-0.002,0.0003,0.0003
-36,-56,0.0135,-0.0019,0.0001,0.0005
-37,-74,0.0179,-0.0004,0.0032,0.0108
-37,-73,0.0181,-0.0017,0.0028,0.0121
-37,-72,0.0176,-0.0102,0.0028,0.0123
-37,-71,0.0183,-0.0077,0.003,0.0125
-37,-70,0.0184,-0.0199,0.0032,0.0045
-37,-69,0.0189,-0.0212,0.003,0.0039
-37,-68,0.0178,-0.0139,0.0033,0.0053
-37,-67,0.0142,-0.0072,0.0022,0.0013
-37,-66,0.014,-0.0068,0.0019,0.0014
-37,-65,0.014,-0.0047,0.0005,0.0013
-37,-64,0.014,-0.0055,0.0006,0.001
-37,-63,0.014,-0.0045,0.0003,0.001
-37,-62,0.0142,-0.0034,0.0002,0.0008
-37,-61,0.0142,-0.0035,0.0002,0.0008
-37,-60,0.0142,-0.0029,0.0001,0.0012
-37,-59,0.0143,-0.0023,0.0001,0.0004
-37,-58,0.0143,-0.0023,0.0001,0.0004
-37,-57,0.0141,-0.0024,0.0004,0.0005
-37,-56,0.0141,-0.0022,0.0004,0.0003
-38,-74,0.0174,0.0017,0.0026,0.0116
-38,-73,0.0175,-0.005,0.0025,0.012
-38,-72,0.0178,-0.0057,0.0026,0.0123
-38,-71,0.0178,-0.0106,0.0025,0.0081
-38,-70,0.019,-0.0153,0.0021,0.007
-38,-69,0.0194,-0.0144,0.0023,0.0075
-38,-68,0.0177,-0.0101,0.0033,0.0058
-38,-67,0.0163,-0.0085,0.0032,0.0053
-38,-66,0.0148,-0.0059,0.0012,0.0005
-38,-65,0.0144,-0.0051,0.0007,0.0009
-38,-64,0.0142,-0.005,0.0005,0.0014
-38,-63,0.0143,-0.0051,0.0005,0.0014
-38,-62,0.0141,-0.0039,0.0003,0.0013
-38,-61,0.0143,-0.0027,0.0002,0.0007
-38,-60,0.0143,-0.0025,0.0002,0.0007
-38,-59,0.0143,-0.0021,0.0001,0.0004
-38,-58,0.0142,-0.0022,0.0001,0.0003
-38,-57,0.0143,-0.0024,0.0001,0.0004
-39,-74,0.0171,0.0072,0.0019,0.0103
-39,-73,0.0168,0.0037,0.0019,0.0116
-39,-72,0.0176,-0.003,0.0019,0.0137
-39,-71,0.0186,-0.0069,0.002,0.012
-39,-70,0.0194,-0.0072,0.0024,0.0075
-39,-69,0.0188,-0.0108,0.0024,0.0053
-39,-68,0.0168,-0.0084,0.0019,0.0039
-39,-67,0.0154,-0.0053,0.0009,0.0011
-39,-66,0.0154,-0.0052,0.0009,0.0011
-39,-65,0.0147,-0.0042,0.0004,0.0013
-39,-64,0.0148,-0.0044,0.0004,0.0012
-39,-63,0.0149,-0.0044,0.0004,0.0013
-39,-62,0.0147,-0.0031,0.0005,0.0007
-39,-61,0.0143,-0.0027,0.0002,0.0007
-39,-60,0.0143,-0.0023,0.0002,0.0008
-39,-59,0.0143,-0.0021,0.0001,0.0004
-39,-58,0.0143,-0.0022,0.0001,0.0004
-40,-74,0.0163,0.0145,0.0011,0.0079
-40,-73,0.0174,0.0103,0.0019,0.0093
-40,-72,0.0169,0.0077,0.0022,0.0096
-40,-71,0.0175,0.0049,0.0021,0.0095
-40,-70,0.0185,-0.0036,0.0021,0.0048
-40,-69,0.0186,-0.0037,0.0021,0.0048
-40,-68,0.0153,-0.0051,0.0009,0.0011
-40,-67,0.0154,-0.0052,0.0009,0.0011
-40,-66,0.0154,-0.0052,0.0009,0.0011
-40,-65,0.0152,-0.0045,0.001,0.0014
-40,-64,0.0148,-0.0043,0.0004,0.0013
-40,-63,0.0149,-0.0044,0.0004,0.0013
-40,-62,0.015,-0.0044,0.0004,0.0013
-41,-74,0.0155,0.0157,0.0017,0.0051
-41,-73,0.0152,0.0144,0.0016,0.0048
-41,-72,0.0167,0.0125,0.0028,0.007
-41,-71,0.0165,0.0089,0.0032,0.0049
-41,-70,0.0161,0.0037,0.0037,0.0031
-41,-69,0.0147,0.0002,0.0014,0.0054
-41,-68,0.0136,-0.0027,0.0027,0.0022
-41,-67,0.0137,-0.0036,0.0032,0.0019
-41,-66,0.0137,-0.0037,0.0031,0.0019
-41,-65,0.0142,-0.004,0.0024,0.0017
-41,-64,0.0135,-0.0028,0.0024,0.0007
-41,-63,0.0134,-0.0029,0.0025,0.0007
-41,-62,0.0133,-0.003,0.0025,0.0007
-42,-75,0.015,0.0156,0.0016,0.0057
-42,-74,0.0144,0.0113,0.0017,0.008
-42,-73,0.0136,0.0082,0.0008,0.0062
-42,-72,0.0137,0.008,0.0008,0.0062
-42,-71,0.0138,0.0079,0.0008,0.0062
-42,-70,0.0132,0.0031,0.0006,0.0033
-42,-69,0.0131,0.0004,0.0024,0.0043
-42,-68,0.0133,0.0001,0.0027,0.0048
-42,-67,0.0135,-0.0031,0.0032,0.0019
-42,-66,0.0133,-0.0031,0.0031,0.0019
-42,-65,0.0133,-0.0031,0.0031,0.0018
-42,-64,0.0128,-0.0026,0.0025,0.0007
-42,-63,0.013,-0.0027,0.0025,0.0007
-43,-75,0.013,0.007,0.001,0.006
-43,-74,0.0127,0.0037,0.0006,0.0033
-43,-73,0.0128,0.0036,0.0006,0.0033
-43,-72,0.0129,0.0035,0.0006,0.0033
-43,-71,0.013,0.0033,0.0006,0.0033
-43,-70,0.0132,0.0032,0.0006,0.0033
-43,-69,0.0123,0.0022,0.0019,0.0034
-43,-68,0.0115,0,0.0018,0.0009
-43,-67,0.0125,-0.0014,0.0024,0.0012
-43,-66,0.0122,-0.0009,0.0021,0.0015
-43,-65,0.0111,-0.001,0.0022,0.0018
-43,-64,0.012,-0.0023,0.0024,0.0007
-44,-75,0.0119,0.0023,0.0004,0.0009
-44,-74,0.012,0.0022,0.0004,0.0009
-44,-73,0.0121,0.002,0.0004,0.0009
-44,-72,0.0122,0.0019,0.0004,0.0009
-44,-71,0.0123,0.0017,0.0004,0.0009
-44,-70,0.0125,0.0016,0.0004,0.0009
-44,-69,0.0126,0.0015,0.0004,0.0009
-44,-68,0.0116,0.0001,0.0018,0.0009
-44,-67,0.0113,-0.0002,0.0017,0.0009
